RelativePath,FunctionName,dep,dep_count,dexp,dexp_count
proftpd-1.3.5b/src/auth.c,pr_auth_clear_auth_only_modules,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_endgrent,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_endpwent,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_get_anon_config,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_get_home,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_getgrent,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_getgrgid,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_getgrnam,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_getgroups,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_getpwent,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_getpwnam,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_getpwuid,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_gid2name,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_is_valid_shell,['fgets'],1,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_name2gid,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_name2uid,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_remove_auth_only_module,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_requires_pass,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_setgrent,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_setpwent,[],0,[],0
proftpd-1.3.5b/src/auth.c,pr_auth_uid2name,[],0,[],0
proftpd-1.3.5b/src/auth.c,set_groups,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_add,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_add_err,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_block,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_clear,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_flush,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_get_last,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_get_pool,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_register_handler,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_send,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_send_async,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_send_raw,[],0,[],0
proftpd-1.3.5b/src/response.c,pr_response_set_pool,[],0,[],0
proftpd-1.3.5b/src/timers.c,handle_alarm,[],0,[],0
proftpd-1.3.5b/src/timers.c,pr_timer_reset,[],0,[],0
proftpd-1.3.5b/src/timers.c,pr_timer_sleep,[],0,[],0
proftpd-1.3.5b/src/timers.c,pr_timer_usleep,[],0,[],0
proftpd-1.3.5b/src/timers.c,timers_init,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,init_netaddr,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_freeaddrinfo,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_getaddrinfo,['gethostbyname'],1,[],0
proftpd-1.3.5b/src/netaddr.c,pr_getnameinfo,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_inet_ntop,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_inet_pton,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_alloc,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_clear,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_disable_ipv6,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_dup,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_enable_ipv6,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_fnmatch,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_addr2,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_addrno,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_dnsstr,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_dnsstr_list,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_family,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_inaddr,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_inaddr_len,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_localaddr_str,['gethostbyname'],1,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_port,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_sess_local_addr,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_sess_remote_addr,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_sess_remote_name,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_sockaddr,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_sockaddr_len,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_is_loopback,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_is_rfc1918,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_is_v4,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_is_v4mappedv6,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_is_v6,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_ncmp,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_set_family,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_set_localaddr_str,[],0,[],0
